,Loan_ID,cluster_Kmeans_outlier_removed,Kmeans_pca_clusters,Kmeans_pca_pipeline_clusters,KPrototypes_with_org_feat,KPrototypes_with_encode_feat,Kmeans_pca_mca
767,10016137,1,0,1,1,1,0
768,10220050,0,0,1,1,1,0
769,10247420,1,0,0,1,1,0
770,10089407,1,1,1,1,1,1
771,10150290,1,0,0,1,1,0
772,10193557,0,1,0,0,0,0
773,10252288,1,0,1,1,1,0
774,10183787,1,0,0,0,0,0
775,10165191,1,1,0,1,1,1
776,10192717,0,1,0,1,1,1
777,10208470,1,0,0,1,1,0
778,10174323,1,0,1,0,0,0
779,10120760,0,0,0,0,0,0
780,10141238,0,0,0,1,1,0
781,10116142,1,1,1,1,1,1
782,10162727,1,1,0,1,1,1
783,10232203,1,0,0,1,1,0
784,10090335,0,0,0,1,1,0
785,10082963,0,1,0,1,1,1
786,10241275,1,0,0,1,1,0
787,10211991,1,1,1,1,1,1
788,10055451,1,0,0,1,1,0
789,10077545,1,0,0,1,1,0
790,10036397,1,1,0,1,1,1
791,10263815,0,1,0,0,0,1
792,10266025,1,1,1,1,1,1
793,10033568,0,0,0,0,0,0
794,10258324,0,0,0,1,1,0
795,10120622,1,0,0,1,1,0
796,10270600,0,0,0,1,1,0
797,10065325,1,1,1,1,1,1
798,10158041,1,1,0,1,1,1
799,10191531,0,1,0,1,1,1
800,10177872,0,0,0,0,0,0
801,10183147,1,1,1,1,1,1
802,10049896,1,1,0,1,1,1
803,10044536,1,0,0,1,1,0
804,10208241,1,0,0,1,1,0
805,10166008,1,1,0,1,1,1
806,10232755,1,1,1,1,1,1
807,10261373,0,1,0,1,1,1
808,10210944,0,1,1,1,1,1
809,10085170,1,1,0,1,1,1
810,10215685,1,1,0,1,1,1
811,10144779,1,1,1,1,1,1
812,10242148,1,0,0,1,1,0
813,10146429,0,0,0,1,1,0
814,10266643,1,1,1,1,1,1
815,10146322,0,1,1,1,1,1
816,10001158,0,0,1,1,1,0
817,10131726,1,1,1,1,1,1
818,10069268,1,0,1,1,1,0
819,10247260,1,1,1,1,1,1
820,10167150,0,0,0,0,0,0
821,10026100,1,1,0,1,1,1
822,10154058,1,0,0,1,1,0
823,10069833,1,1,1,1,1,1
824,10023805,1,0,0,0,0,0
825,10078472,1,0,1,1,1,0
826,10119390,0,1,0,1,1,1
827,10178170,1,1,1,1,1,1
828,10262941,0,0,0,1,1,0
829,10232099,1,0,1,0,0,0
830,10100220,0,0,1,1,1,0
831,10189711,1,1,0,1,1,1
832,10156026,1,0,0,1,1,0
833,10012292,0,0,0,1,1,0
834,10119278,0,1,1,1,1,1
835,10053344,1,1,0,1,1,1
836,10177626,1,1,1,1,1,1
837,10024794,1,0,1,1,1,0
838,10014327,1,1,1,1,1,1
839,10194811,1,0,0,1,1,0
840,10208585,0,1,1,1,1,1
841,10257858,0,0,1,1,1,0
842,10057713,0,1,0,1,1,1
843,10216989,0,0,0,0,0,0
844,10018100,1,0,0,0,0,0
845,10120943,0,1,1,1,1,1
846,10153259,1,0,0,1,1,0
847,10037847,0,0,0,0,0,0
848,10187189,0,1,1,1,1,1
849,10028756,1,0,0,1,1,0
850,10012645,1,1,0,1,1,1
851,10003804,1,0,0,1,1,0
852,10081942,0,0,1,1,1,0
853,10075438,1,0,0,1,1,0
854,10093561,1,1,0,1,1,1
855,10050932,1,0,1,1,1,0
856,10217613,1,0,0,1,1,0
857,10200221,0,1,0,1,1,1
858,10188179,1,1,1,1,1,1
859,10099890,1,0,0,0,0,0
860,10047590,1,1,0,1,1,1
861,10093637,0,1,0,1,1,1
862,10158600,1,1,0,1,1,1
863,10158196,0,1,1,1,1,1
864,10033542,0,1,0,1,1,1
865,10148226,0,1,1,0,0,1
866,10238014,1,1,1,1,1,1
867,10193171,0,1,1,1,1,1
868,10029523,0,1,0,1,1,1
869,10132771,1,0,0,1,1,0
870,10244055,1,1,1,1,1,1
871,10044389,1,1,0,1,1,1
872,10258616,1,1,1,1,1,1
873,10128181,1,0,0,1,1,0
874,10245435,1,1,0,1,1,1
875,10212262,0,0,0,1,1,0
876,10150350,1,0,1,1,1,0
877,10027521,0,0,1,1,1,0
878,10183976,1,0,1,1,1,0
879,10167248,0,0,0,1,1,0
880,10230259,0,1,1,1,1,1
881,10120699,0,1,1,1,1,1
882,10205312,0,1,0,1,1,1
883,10255852,0,1,0,1,1,1
884,10245983,1,1,0,1,1,1
885,10232155,0,0,0,1,1,0
886,10089174,1,1,0,1,1,1
887,10203007,1,0,0,1,1,0
888,10008872,1,1,1,1,1,1
889,10156570,1,0,0,1,1,0
890,10196564,1,0,0,1,1,0
891,10029481,1,0,1,1,1,0
892,10202248,1,0,0,1,1,0
893,10262134,1,0,0,0,0,0
894,10019713,0,0,1,1,1,0
895,10078028,1,1,0,1,1,1
896,10118335,1,1,0,1,1,1
897,10056761,1,1,0,1,1,1
898,10116710,0,1,0,1,1,1
899,10196502,0,1,0,1,1,1
900,10145001,0,1,0,1,1,1
901,10018365,0,1,0,1,1,1
902,10091252,0,0,0,1,1,0
903,10061899,1,0,1,1,1,0
904,10138603,0,0,1,0,0,0
905,10145526,1,1,0,1,1,1
906,10137599,0,1,1,1,1,1
907,10220490,0,1,1,1,1,1
908,10144371,1,0,1,0,0,0
909,10133867,1,1,0,1,1,1
910,10014725,0,1,1,1,1,1
911,10214558,1,1,0,1,1,1
912,10110213,0,0,0,1,1,0
913,10244660,1,0,1,0,0,0
914,10063179,1,0,0,1,1,0
915,10170817,0,1,1,1,1,1
916,10179918,1,0,0,1,1,0
917,10113069,1,1,0,1,1,1
918,10094902,1,0,1,1,1,0
919,10127375,0,1,0,1,1,1
920,10008275,1,0,1,1,1,0
921,10239977,0,1,0,1,1,1
922,10016901,0,0,0,1,1,0
923,10180531,1,0,1,0,0,0
924,10095019,1,0,0,0,0,0
925,10271734,1,1,0,1,1,1
926,10170163,1,0,0,1,1,0
927,10177729,0,1,0,1,1,1
928,10252191,1,0,1,0,0,0
929,10039438,0,0,0,0,0,0
930,10217386,1,1,1,1,1,1
931,10023244,1,1,1,1,1,1
932,10102986,1,1,0,1,1,1
933,10079662,1,1,0,1,1,1
934,10188405,1,0,0,0,0,0
935,10190919,1,1,0,1,1,1
936,10091421,1,1,0,1,1,1
937,10131837,1,1,0,1,1,1
938,10018054,0,1,1,1,1,1
939,10068277,0,0,1,1,1,0
940,10145820,1,1,0,1,1,1
941,10123100,0,0,1,1,1,0
942,10028274,0,1,0,1,1,1
943,10012583,0,0,1,1,1,0
944,10098728,1,1,1,1,1,1
945,10025104,0,1,1,1,1,1
946,10153410,1,1,0,1,1,1
947,10170715,1,1,0,1,1,1
948,10187297,1,1,0,1,1,1
949,10030134,1,0,0,0,0,0
950,10188164,0,1,1,1,1,1
951,10255082,0,0,1,1,1,0
952,10159213,1,1,0,1,1,1
953,10050082,0,1,0,1,1,1
954,10257340,0,0,0,0,0,0
955,10001531,1,0,0,1,1,0
956,10266788,1,1,0,1,1,1
957,10167272,1,0,0,1,1,0
958,10103884,1,0,1,1,1,0
959,10103536,0,0,0,0,0,0
960,10037729,1,0,1,1,1,0
961,10197723,1,1,1,1,1,1
962,10244164,1,1,1,1,1,1
963,10074653,0,1,1,1,1,1
964,10267583,1,0,0,0,0,0
965,10001360,0,1,0,1,1,1
966,10173253,1,0,0,0,0,0
967,10272189,0,1,0,1,1,1
968,10089569,1,1,0,1,1,1
969,10126577,1,0,0,0,0,0
970,10156783,1,1,0,1,1,1
971,10004756,1,0,1,1,1,0
972,10051167,1,0,0,1,1,0
973,10170055,0,1,0,1,1,1
974,10034274,0,0,0,1,1,0
975,10135827,0,1,0,1,1,1
976,10105551,0,0,1,0,0,0
977,10152873,1,1,0,1,1,1
978,10156446,1,1,0,1,1,1
979,10066387,0,0,0,1,1,0
980,10178017,1,1,1,1,1,1
981,10060997,1,0,0,1,1,0
982,10241801,1,0,1,1,1,0
983,10039035,1,1,0,1,1,1
984,10095142,1,1,0,1,1,1
985,10174862,0,0,0,0,0,0
986,10246527,1,1,1,1,1,1
987,10173381,1,0,1,0,0,0
988,10175525,1,1,1,1,1,1
989,10255431,1,0,0,1,1,0
990,10012847,1,0,0,1,1,0
991,10251786,1,1,0,1,1,1
992,10198199,0,1,0,1,1,1
993,10135558,0,0,0,0,0,0
994,10209734,0,1,1,1,1,1
995,10235036,0,0,1,0,0,0
996,10262962,1,0,1,1,1,0
997,10235128,0,1,0,1,1,1
998,10254882,0,1,0,1,1,1
999,10199660,0,0,1,1,1,0
1000,10206326,0,1,0,1,1,1
1001,10011602,0,1,0,1,1,1
1002,10177091,0,0,0,1,1,0
1003,10214866,1,0,1,1,1,0
1004,10253476,0,0,1,0,0,0
1005,10265882,0,0,0,1,1,0
1006,10208777,1,0,1,0,0,0
1007,10165602,0,1,0,1,1,1
1008,10259839,0,0,1,1,1,0
1009,10000058,0,0,1,1,1,0
1010,10196989,0,1,0,1,1,1
1011,10112398,1,1,1,1,1,1
1012,10074252,1,1,0,1,1,1
1013,10139230,1,1,0,1,1,1
1014,10242808,1,1,0,1,1,1
1015,10001850,1,1,1,1,1,1
1016,10071730,1,1,0,1,1,1
1017,10107038,1,0,0,1,1,0
1018,10123656,0,0,0,1,1,0
1019,10255224,1,0,1,0,0,0
1020,10161957,0,0,0,1,1,0
1021,10062788,1,1,0,1,1,1
1022,10085477,0,1,0,1,1,1
1023,10046954,1,0,0,0,0,0
1024,10119546,0,1,0,1,1,1
1025,10053748,0,1,1,1,1,1
1026,10262656,1,1,0,1,1,1
1027,10066969,1,1,1,1,1,1
1028,10130744,0,1,0,1,1,1
1029,10207791,0,1,0,1,1,1
1030,10133493,1,0,0,1,1,0
1031,10108407,1,0,0,1,1,0
1032,10083493,1,1,1,1,1,1
1033,10178238,1,0,0,1,1,0
1034,10205197,0,0,0,1,1,0
1035,10180138,1,1,1,1,1,1
1036,10016710,0,0,0,0,0,0
1037,10062669,1,1,0,1,1,1
1038,10146938,0,1,1,1,1,1
1039,10136369,1,0,1,1,1,0
1040,10149224,1,1,0,1,1,1
1041,10254035,1,0,0,1,1,0
1042,10038759,0,1,1,1,1,1
1043,10222910,0,0,1,1,1,0
1044,10046506,1,1,0,1,1,1
1045,10047116,0,1,1,1,1,1
1046,10124562,1,1,0,1,1,1
1047,10101507,0,1,1,1,1,1
1048,10157145,1,1,0,1,1,1
1049,10188412,1,0,0,1,1,0
1050,10122992,1,0,1,0,0,0
1051,10008550,0,1,0,1,1,1
1052,10055865,0,0,0,1,1,0
1053,10056839,1,1,0,1,1,1
1054,10062485,0,1,0,1,1,1
1055,10042065,0,1,0,1,1,1
1056,10261090,1,1,0,1,1,1
1057,10257036,0,0,1,1,1,0
1058,10059060,1,1,0,1,1,1
1059,10010612,0,1,0,0,0,0
1060,10159572,1,0,0,1,1,0
1061,10248927,1,1,0,1,1,1
1062,10090855,1,0,0,1,1,0
1063,10049701,0,1,1,1,1,1
1064,10101884,0,0,0,1,1,0
1065,10216435,1,0,0,0,0,0
1066,10213722,1,1,1,0,0,1
1067,10116671,1,1,0,1,1,1
1068,10008024,1,1,0,1,1,1
1069,10087870,1,0,0,1,1,0
1070,10218839,0,0,0,1,1,0
1071,10188679,0,1,0,1,1,1
1072,10270577,0,1,0,1,1,1
1073,10061933,1,1,0,1,1,1
1074,10161233,0,1,0,1,1,1
1075,10227504,1,1,1,1,1,1
1076,10268238,1,1,0,1,1,1
1077,10062129,0,1,1,1,1,1
1078,10143907,0,1,0,1,1,1
1079,10125332,1,1,0,1,1,1
1080,10085152,1,1,1,1,1,1
1081,10026387,1,1,1,1,1,1
1082,10097375,1,0,1,0,0,0
1083,10253022,0,1,1,1,1,1
1084,10171590,0,1,1,1,1,1
1085,10195588,1,1,1,1,1,1
1086,10078970,0,1,0,1,1,1
1087,10189563,0,1,0,1,1,1
1088,10208969,1,1,0,1,1,1
1089,10107359,0,1,0,1,1,1
1090,10059780,1,1,0,1,1,1
1091,10220228,1,1,0,1,1,1
1092,10142329,0,0,0,1,1,0
1093,10180105,1,1,0,1,1,1
1094,10165724,0,0,1,1,1,0
1095,10042221,1,1,0,1,1,1
1096,10153462,1,1,0,1,1,1
1097,10024142,1,1,1,1,1,1
1098,10246337,1,1,0,1,1,1
1099,10005646,1,0,0,1,1,0
1100,10239861,1,0,0,1,1,0
1101,10106095,1,1,0,1,1,1
1102,10153900,1,1,1,1,1,1
1103,10049469,0,1,0,0,0,1
1104,10132247,1,1,1,1,1,1
1105,10103103,1,1,0,1,1,1
1106,10228423,1,1,0,1,1,1
1107,10246835,0,1,1,1,1,1
1108,10020117,1,0,0,1,1,0
1109,10050208,1,0,0,1,1,0
1110,10114218,1,1,1,1,1,1
1111,10053637,1,1,0,1,1,1
1112,10092960,0,0,0,1,1,0
1113,10120117,1,0,1,1,1,0
1114,10135166,0,0,0,0,0,0
1115,10232000,0,1,0,1,1,1
1116,10095739,0,0,1,1,1,0
1117,10137147,1,1,1,1,1,1
1118,10070733,1,1,0,1,1,1
1119,10124078,1,0,0,1,1,0
1120,10085248,1,1,1,1,1,1
1121,10256961,1,1,0,1,1,1
1122,10150613,1,0,0,1,1,1
1123,10265787,1,1,1,1,1,1
1124,10040766,1,0,0,1,1,0
1125,10180314,0,0,0,1,1,0
1126,10085636,0,1,0,1,1,1
1127,10219674,0,0,1,1,1,0
1128,10024957,1,1,1,1,1,1
1129,10098533,0,1,1,1,1,1
1130,10111539,0,0,1,1,1,0
1131,10046553,0,0,1,1,1,0
1132,10214459,1,1,0,1,1,1
1133,10269696,1,1,1,1,1,1
1134,10018502,0,1,0,1,1,1
1135,10060501,1,1,1,1,1,1
1136,10190277,1,1,0,1,1,1
1137,10099501,0,0,0,1,1,0
1138,10117911,1,1,0,1,1,1
1139,10168800,1,1,1,1,1,1
1140,10212259,1,0,0,1,1,0
1141,10042974,0,1,1,1,1,1
1142,10162571,1,1,0,1,1,1
1143,10068724,1,1,0,1,1,1
1144,10213506,1,1,0,1,1,1
1145,10205231,0,1,0,1,1,1
1146,10095965,1,0,1,1,1,0
1147,10199426,1,0,0,1,1,0
1148,10032190,1,1,1,1,1,1
1149,10161395,0,1,1,1,1,1
1150,10013919,1,1,1,1,1,1
1151,10038772,1,1,0,1,1,1
1152,10063850,0,1,0,1,1,1
1153,10209608,1,0,0,1,1,0
1154,10121481,0,0,0,1,1,0
1155,10036512,0,1,1,1,1,1
1156,10172525,0,1,1,1,1,1
1157,10159330,0,1,0,1,1,1
1158,10012875,1,1,0,1,1,1
1159,10097528,0,1,1,1,1,1
1160,10154812,0,1,1,1,1,1
1161,10177124,1,1,0,1,1,1
1162,10252106,0,0,0,1,1,0
1163,10127626,0,1,1,1,1,1
1164,10094062,1,1,0,1,1,1
1165,10060508,0,0,1,1,1,0
1166,10012585,1,0,0,1,1,0
1167,10004492,1,0,1,1,1,0
1168,10041514,0,0,0,1,1,0
1169,10249189,1,1,0,1,1,1
1170,10262364,1,1,0,1,1,1
1171,10158195,0,1,0,1,1,1
1172,10139342,0,0,0,0,0,0
1173,10021624,0,0,0,1,1,0
1174,10086442,0,0,0,0,0,0
1175,10194298,1,1,0,1,1,0
1176,10015553,0,1,0,1,1,1
1177,10159332,1,1,1,1,1,1
1178,10181769,1,0,0,1,1,0
1179,10033087,1,1,0,1,1,1
1180,10211735,1,1,0,1,1,1
1181,10106903,1,1,0,1,1,1
1182,10141216,0,1,0,1,1,1
1183,10186997,0,1,1,1,1,1
1184,10151439,0,1,1,1,1,1
1185,10021524,0,1,0,1,1,1
1186,10123332,0,1,0,1,1,1
1187,10216355,0,1,0,1,1,1
1188,10257686,1,0,0,1,1,0
1189,10197962,0,0,0,1,1,0
1190,10245496,0,0,1,1,1,0
1191,10052889,1,1,1,1,1,1
1192,10090047,1,1,0,1,1,0
1193,10138257,1,0,1,1,1,0
1194,10223921,0,1,1,1,1,1
1195,10251799,0,1,1,1,1,1
1196,10004122,1,0,0,1,1,0
1197,10239181,1,1,1,1,1,1
1198,10210429,1,1,0,1,1,1
1199,10187784,0,1,0,1,1,1
1200,10128739,1,0,1,0,0,0
1201,10172936,1,1,1,1,1,1
1202,10256799,1,1,0,1,1,1
1203,10073262,1,1,1,1,1,1
1204,10197459,0,0,0,1,1,0
1205,10203412,0,1,1,1,1,1
1206,10249986,0,1,0,1,1,1
1207,10159886,1,1,1,1,1,1
1208,10046254,0,1,1,1,1,1
1209,10213034,0,1,0,1,1,1
1210,10182006,1,1,0,0,0,1
1211,10272285,1,1,0,1,1,1
1212,10169065,1,1,0,1,1,1
1213,10204841,1,1,0,1,1,1
1214,10101865,1,0,1,1,1,0
1215,10256425,1,0,1,1,1,0
1216,10178905,1,0,0,1,1,1
1217,10211946,1,1,1,1,1,1
1218,10248537,0,0,0,1,1,0
1219,10176366,0,1,1,1,1,1
1220,10149194,1,0,1,1,1,0
1221,10169535,0,1,0,1,1,1
1222,10011193,1,0,0,1,1,0
1223,10203469,0,0,1,0,0,0
1224,10006017,1,0,1,1,1,0
1225,10136473,1,1,1,0,0,1
1226,10044904,1,0,1,1,1,0
1227,10238069,0,1,1,1,1,1
1228,10081991,1,1,0,1,1,1
1229,10192018,0,1,1,1,1,1
1230,10095092,0,1,0,1,1,1
1231,10147293,0,1,0,1,1,1
1232,10222058,1,1,0,1,1,1
1233,10019825,0,0,0,1,1,0
1234,10229135,1,0,0,1,1,0
1235,10193463,1,1,0,1,1,1
1236,10022858,0,1,0,0,0,1
1237,10142998,1,1,0,1,1,1
1238,10116390,1,1,1,1,1,1
1239,10029396,0,1,0,0,0,1
1240,10206728,1,1,1,1,1,1
1241,10079803,1,1,0,1,1,1
1242,10029887,1,1,0,1,1,1
1243,10202475,0,0,0,1,1,0
1244,10042840,1,1,0,1,1,1
1245,10214106,1,0,0,1,1,0
1246,10122681,1,1,1,1,1,1
1247,10263010,0,0,0,1,1,0
1248,10074576,0,1,1,1,1,1
1249,10206402,1,0,0,1,1,0
1250,10029693,0,0,1,1,1,0
1251,10171255,1,0,0,1,1,0
1252,10193819,0,1,1,1,1,1
1253,10211255,0,1,0,1,1,1
1254,10200069,0,0,0,1,1,0
1255,10084332,1,0,0,1,1,0
1256,10219861,1,0,0,1,1,0
1257,10125377,1,0,0,1,1,0
1258,10000499,1,1,1,1,1,1
1259,10041318,0,1,0,1,1,1
1260,10066047,1,1,0,1,1,1
1261,10059290,1,0,0,1,1,0
1262,10188781,0,1,1,1,1,1
1263,10049744,1,1,0,1,1,1
1264,10039145,1,1,1,1,1,1
1265,10117751,0,0,0,1,1,0
1266,10192323,1,1,0,1,1,1
1267,10004226,1,1,1,1,1,1
1268,10109313,1,1,0,1,1,1
1269,10188738,1,0,0,1,1,0
1270,10238140,0,0,0,1,1,0
1271,10259851,1,1,0,1,1,1
1272,10238921,0,1,0,1,1,1
1273,10245707,1,1,1,1,1,1
1274,10117654,1,1,0,1,1,1
1275,10119910,0,1,1,1,1,1
1276,10014426,0,1,1,1,1,1
1277,10223201,0,1,0,1,1,1
1278,10197506,0,0,0,1,1,0
1279,10205450,1,1,0,1,1,1
1280,10039138,1,1,0,1,1,1
1281,10220628,0,1,0,1,1,1
1282,10246534,1,0,1,1,1,0
1283,10140795,1,1,1,1,1,1
1284,10081780,1,1,0,1,1,1
1285,10149742,1,0,1,0,0,0
1286,10260525,0,0,1,1,1,0
1287,10060311,0,1,0,1,1,1
1288,10018929,1,1,1,1,1,1
1289,10241098,1,1,1,1,1,1
1290,10170195,1,1,1,1,1,1
1291,10015537,1,1,0,1,1,1
1292,10110914,1,0,0,0,0,0
1293,10141989,1,1,1,1,1,1
1294,10196814,0,1,0,1,1,1
1295,10101275,0,1,1,1,1,1
1296,10257243,0,0,1,1,1,0
1297,10016267,1,0,0,1,1,0
1298,10241086,0,0,1,1,1,0
1299,10025764,1,1,0,1,1,1
1300,10196028,1,1,0,1,1,1
1301,10004580,1,1,0,1,1,1
1302,10252430,0,1,0,0,0,0
1303,10100944,1,1,0,1,1,1
1304,10068360,1,1,0,1,1,1
1305,10173846,0,0,0,1,1,0
1306,10261483,0,1,1,1,1,1
1307,10099911,1,1,1,1,1,1
1308,10020153,1,1,1,0,0,1
1309,10194216,1,1,1,1,1,1
1310,10140817,0,0,0,1,1,0
1311,10084037,0,0,1,1,1,0
1312,10169090,0,1,0,1,1,1
1313,10116510,0,1,0,1,1,1
1314,10033097,1,0,0,0,0,0
1315,10094821,0,1,1,1,1,1
1316,10043904,1,0,1,1,1,0
1317,10182200,0,1,1,1,1,1
1318,10116936,1,1,0,1,1,1
1319,10012523,1,1,1,1,1,1
1320,10050764,0,0,0,1,1,0
1321,10242474,1,0,1,1,1,0
1322,10000402,0,0,1,1,1,0
1323,10221076,1,0,1,1,1,0
1324,10021451,1,1,1,1,1,1
1325,10037932,1,0,1,1,1,0
1326,10010293,1,0,1,0,0,0
1327,10144573,1,0,1,1,1,0
1328,10256668,1,1,0,1,1,1
1329,10020866,0,1,1,1,1,1
1330,10081616,1,1,1,1,1,1
1331,10221523,1,0,0,0,0,0
1332,10235992,1,1,1,1,1,1
1333,10264473,0,0,1,1,1,0
1334,10242592,0,1,1,1,1,1
1335,10133327,0,0,0,0,0,0
1336,10073895,0,0,0,1,1,0
1337,10224265,0,1,1,1,1,1
1338,10204398,0,1,0,1,1,1
1339,10208481,1,0,1,0,0,0
1340,10125654,0,1,0,1,1,1
1341,10215365,1,1,1,1,1,1
1342,10057312,1,1,1,1,1,1
1343,10139275,1,0,0,1,1,1
1344,10187629,1,1,1,1,1,1
1345,10159515,1,1,1,1,1,1
1346,10169038,1,0,0,0,0,0
1347,10218954,1,1,0,1,1,1
1348,10236787,1,0,0,1,1,0
1349,10107241,1,1,0,0,0,1
1350,10099457,1,1,1,1,1,1
1351,10268153,1,0,1,1,1,0
1352,10163208,0,1,0,1,1,1
1353,10103207,1,0,1,1,1,0
1354,10211487,1,0,1,1,1,0
1355,10220092,1,1,0,1,1,1
1356,10161440,1,0,1,1,1,0
1357,10181213,1,0,1,1,1,0
1358,10205036,1,1,1,1,1,1
1359,10096403,0,1,1,1,1,1
1360,10132682,1,1,0,1,1,1
1361,10010467,0,1,0,1,1,1
1362,10147373,1,1,0,1,1,1
1363,10053868,1,0,0,1,1,0
1364,10026191,1,1,1,1,1,1
1365,10086637,1,1,1,1,1,1
1366,10242772,1,0,1,1,1,0
1367,10067043,1,1,1,1,1,1
1368,10218829,1,1,0,1,1,1
1369,10112354,1,0,0,1,1,0
1370,10059659,0,0,1,1,1,0
1371,10228032,0,0,0,1,1,0
1372,10063168,0,0,0,1,1,0
1373,10044228,0,1,0,1,1,1
1374,10265494,0,0,0,1,1,0
1375,10124484,1,1,0,1,1,1
1376,10112761,1,1,0,1,1,1
1377,10250774,0,1,0,1,1,1
1378,10078445,0,1,0,1,1,1
1379,10084869,1,1,1,1,1,1
1380,10156789,1,0,1,1,1,0
1381,10240285,1,1,1,1,1,1
1382,10062712,1,1,1,1,1,1
1383,10159823,1,1,1,1,1,1
1384,10092499,0,0,0,0,0,0
1385,10175505,0,1,0,1,1,1
1386,10254870,0,1,0,1,1,1
1387,10021471,1,0,1,0,0,0
1388,10235237,0,1,0,1,1,1
1389,10030864,1,1,1,1,1,1
1390,10219480,1,1,0,1,1,1
1391,10161325,0,1,1,1,1,1
1392,10192244,1,1,0,1,1,1
1393,10032491,1,1,1,1,1,1
1394,10004307,1,1,0,0,0,1
1395,10264356,1,1,0,1,1,1
1396,10118161,1,1,0,1,1,1
1397,10186183,0,1,0,1,1,1
1398,10021193,0,1,1,1,1,1
1399,10197691,1,1,0,1,1,1
1400,10023213,1,1,0,1,1,1
1401,10264544,1,1,1,1,1,1
1402,10175455,1,0,1,1,1,0
1403,10078044,0,1,0,1,1,1
1404,10218887,0,0,0,0,0,0
1405,10253727,1,1,1,1,1,1
1406,10018225,0,1,0,1,1,1
1407,10082077,0,1,1,1,1,1
1408,10077603,1,1,0,1,1,1
1409,10000405,0,0,0,1,1,0
1410,10028604,1,1,0,1,1,1
1411,10204251,0,1,0,0,0,1
1412,10001021,1,1,0,1,1,1
1413,10200866,0,1,1,1,1,1
1414,10238879,1,0,0,1,1,0
1415,10002575,1,1,1,1,1,1
1416,10007640,1,1,0,1,1,1
1417,10050354,0,0,1,1,1,0
1418,10054435,1,1,0,1,1,1
1419,10109328,0,1,0,1,1,1
1420,10047626,0,0,0,1,1,0
1421,10264171,1,1,0,1,1,1
1422,10106321,1,0,0,1,1,0
1423,10263108,1,1,1,1,1,1
1424,10195168,1,1,0,1,1,1
1425,10195115,0,1,1,1,1,1
1426,10087809,0,1,0,1,1,1
1427,10027176,1,0,1,1,1,0
1428,10090868,0,0,0,1,1,0
1429,10155858,1,1,0,1,1,1
1430,10081557,0,0,0,1,1,0
1431,10002640,0,1,0,1,1,1
1432,10256750,1,0,0,1,1,0
1433,10127342,1,0,0,1,1,0
1434,10007366,1,0,0,1,1,1
1435,10200478,1,1,0,1,1,1
1436,10069819,1,0,1,1,1,0
1437,10064793,1,1,1,1,1,1
1438,10226278,1,1,0,1,1,1
1439,10267257,1,1,1,1,1,1
1440,10043856,0,1,0,1,1,1
1441,10072389,1,1,0,1,1,1
1442,10190672,1,1,0,1,1,1
1443,10102706,0,1,0,1,1,1
1444,10226892,1,1,1,1,1,1
1445,10194989,1,1,0,1,1,1
1446,10207764,1,1,1,1,1,1
1447,10170217,1,1,0,1,1,1
1448,10219095,1,0,1,1,1,0
1449,10044079,1,1,1,1,1,1
1450,10152019,0,1,0,1,1,1
1451,10153437,0,1,0,1,1,0
1452,10142925,0,0,1,1,1,0
1453,10239534,1,0,1,1,1,0
1454,10022722,1,1,0,1,1,1
1455,10017331,0,1,0,1,1,1
1456,10185868,0,1,1,0,0,1
1457,10217210,0,0,0,1,1,0
1458,10016671,1,1,1,1,1,1
1459,10134104,0,1,0,1,1,1
1460,10217131,1,0,0,1,1,0
1461,10101501,1,1,0,1,1,1
1462,10185223,0,0,1,0,0,0
1463,10058519,0,0,1,1,1,0
1464,10003104,0,0,1,1,1,0
1465,10105824,0,1,0,1,1,1
1466,10249772,1,1,1,1,1,1
1467,10245851,1,0,1,1,1,0
1468,10098518,1,1,1,1,1,1
1469,10198187,0,1,1,1,1,1
1470,10207325,0,1,0,1,1,1
1471,10199176,1,1,1,1,1,1
1472,10090184,0,0,0,1,1,0
1473,10048550,0,1,0,1,1,1
1474,10211903,1,0,1,0,0,0
1475,10078369,1,0,0,1,1,0
1476,10134454,1,0,0,0,0,0
1477,10025872,1,0,0,1,1,0
1478,10051998,1,1,1,1,1,1
1479,10026429,0,1,0,1,1,1
1480,10080283,0,0,0,1,1,0
1481,10122248,0,1,0,1,1,1
1482,10160489,0,1,0,1,1,1
1483,10183730,0,1,0,1,1,1
1484,10266093,0,1,0,1,1,1
1485,10249259,1,0,0,0,0,0
1486,10169654,0,1,0,1,1,1
1487,10142637,1,0,1,0,0,0
1488,10261894,1,1,1,1,1,1
1489,10194843,0,1,0,1,1,1
1490,10214450,0,1,0,1,1,1
1491,10154178,0,0,1,1,1,0
1492,10034931,1,1,0,1,1,0
1493,10165746,0,1,0,1,1,1
1494,10057856,1,0,1,1,1,0
1495,10027948,1,0,1,0,0,0
1496,10088120,1,0,0,1,1,0
1497,10221344,1,1,1,1,1,1
1498,10211218,1,1,0,1,1,1
1499,10123974,0,0,1,1,1,0
1500,10096478,0,1,0,1,1,1
1501,10267716,0,0,1,1,1,0
1502,10230584,0,0,1,0,0,0
1503,10023839,0,1,0,1,1,1
1504,10230840,0,1,1,1,1,1
1505,10272621,1,1,1,1,1,1
1506,10035993,0,1,1,1,1,1
1507,10173262,1,0,0,1,1,0
1508,10008791,1,0,1,1,1,0
1509,10085001,1,1,0,1,1,1
1510,10111464,1,1,0,1,1,1
