,Loan_ID,cluster_Kmeans_base
1662,10254369,0
1663,10003143,1
1664,10118255,0
1665,10045851,1
1666,10187098,1
1667,10262302,1
1668,10041171,0
1669,10093023,0
1670,10160056,1
1671,10067006,1
1672,10234875,0
1673,10170732,0
1674,10164781,0
1675,10182203,0
1676,10033138,0
1677,10158253,0
1678,10238157,1
1679,10163993,1
1680,10027669,1
1681,10230992,1
1682,10121758,1
1683,10229165,0
1684,10002267,1
1685,10115975,1
1686,10222227,1
1687,10045349,1
1688,10184158,1
1689,10090957,1
1690,10179175,1
1691,10061207,0
1692,10116181,0
1693,10197306,1
1694,10108048,1
1695,10238877,0
1696,10094692,1
1697,10107337,1
1698,10228890,0
1699,10038608,1
1700,10244048,1
1701,10014471,1
1702,10079768,1
1703,10230360,0
1704,10123703,0
1705,10160202,1
1706,10225525,0
1707,10019052,0
1708,10261164,1
1709,10072731,0
1710,10103648,1
1711,10085243,1
1712,10168254,1
1713,10028993,1
1714,10128267,1
1715,10114985,1
1716,10173689,1
1717,10216460,1
1718,10152314,1
1719,10241807,1
1720,10272788,1
1721,10182698,0
1722,10239782,0
1723,10055744,1
1724,10137256,1
1725,10123699,1
1726,10077471,0
1727,10028955,0
1728,10029941,1
1729,10172682,1
1730,10079169,1
1731,10243174,0
1732,10051995,1
1733,10088480,1
1734,10207919,1
1735,10184356,1
1736,10036674,0
1737,10257682,1
1738,10087413,0
1739,10211617,1
1740,10263123,1
1741,10205877,1
1742,10075848,0
1743,10088938,1
1744,10065416,0
1745,10268902,0
1746,10273283,0
1747,10197223,1
1748,10058202,0
1749,10079606,0
1750,10062616,1
1751,10082913,1
1752,10070601,1
1753,10159468,1
1754,10118945,1
1755,10236058,1
1756,10191407,0
1757,10225227,1
1758,10191974,0
1759,10048500,0
1760,10053630,0
1761,10056697,0
1762,10018163,1
1763,10020566,1
1764,10162240,0
1765,10169112,1
1766,10101726,1
1767,10038152,0
1768,10030230,1
1769,10181082,1
1770,10079894,0
1771,10226701,1
1772,10079641,1
1773,10272001,0
1774,10005352,0
1775,10028059,1
1776,10084567,0
1777,10214341,1
1778,10176563,0
1779,10213410,1
1780,10135804,1
1781,10094448,1
1782,10075317,1
1783,10244892,1
1784,10168619,1
1785,10146223,1
1786,10033164,0
1787,10270125,0
1788,10250742,0
1789,10137472,0
1790,10046050,0
1791,10052242,1
1792,10099380,0
1793,10133502,1
1794,10220821,1
1795,10043318,0
1796,10149560,1
1797,10191271,0
1798,10055780,0
1799,10057670,1
1800,10251706,0
1801,10250559,1
1802,10248720,1
1803,10075230,0
1804,10069840,1
1805,10188250,0
1806,10061484,0
1807,10076923,0
1808,10261010,0
1809,10211416,1
1810,10079452,1
1811,10135678,1
1812,10183653,1
1813,10223348,0
1814,10240687,0
1815,10160129,0
1816,10067466,0
1817,10170292,1
1818,10036508,0
1819,10054562,1
1820,10068513,0
1821,10074015,1
1822,10133513,1
1823,10047329,1
1824,10018824,1
1825,10174661,1
1826,10242322,1
1827,10073288,1
1828,10223009,1
1829,10022593,0
1830,10129771,0
1831,10224947,0
1832,10130661,1
1833,10091019,1
1834,10144390,0
1835,10073826,1
1836,10167349,0
1837,10263899,0
1838,10099378,1
1839,10261163,1
1840,10100672,0
1841,10032735,0
1842,10209498,1
1843,10108944,1
1844,10195463,0
1845,10064342,0
1846,10223573,1
1847,10245249,0
1848,10253588,0
1849,10215306,0
1850,10157971,1
1851,10183338,0
1852,10236579,1
1853,10223943,0
1854,10145802,0
1855,10188404,0
1856,10248435,0
1857,10002489,0
1858,10257694,1
1859,10014318,1
1860,10216292,1
1861,10163161,0
1862,10145586,0
1863,10120313,0
1864,10061270,1
1865,10008204,0
1866,10001572,0
1867,10084261,1
1868,10258891,0
1869,10040993,1
1870,10148711,1
1871,10078229,1
1872,10063075,1
1873,10186694,1
1874,10035930,1
1875,10051711,0
1876,10210201,0
1877,10132982,1
1878,10075049,1
1879,10056765,0
1880,10066480,1
1881,10003595,0
1882,10020723,1
1883,10143784,1
1884,10264561,0
1885,10008390,1
1886,10128844,0
1887,10257862,0
1888,10038778,1
1889,10207916,1
1890,10041768,0
1891,10067805,1
1892,10230889,1
1893,10177959,0
1894,10127413,0
1895,10147494,1
1896,10112436,0
1897,10142341,0
1898,10040906,1
1899,10266539,0
1900,10184640,0
1901,10141137,1
1902,10068553,1
1903,10093338,0
1904,10118261,1
1905,10243024,0
1906,10135667,1
1907,10125830,0
1908,10099657,1
1909,10091698,1
1910,10217025,1
1911,10219321,1
1912,10258550,0
1913,10105892,1
1914,10204603,1
1915,10262064,0
1916,10151462,0
1917,10234884,0
1918,10180201,1
1919,10156251,0
1920,10053307,1
1921,10096010,0
1922,10074082,1
1923,10021016,1
1924,10259615,0
1925,10069228,1
1926,10254321,0
1927,10182758,1
1928,10193294,1
1929,10089387,0
1930,10066216,0
1931,10246170,1
1932,10234691,1
1933,10203220,1
1934,10105601,1
1935,10141289,1
1936,10236048,1
1937,10032188,1
1938,10143739,1
1939,10245157,0
1940,10242068,0
1941,10239303,0
1942,10029153,1
1943,10161806,1
1944,10248614,0
1945,10055654,1
1946,10110179,0
1947,10076286,1
1948,10104038,0
1949,10040692,0
1950,10067028,0
1951,10106945,1
1952,10032933,1
1953,10009774,1
1954,10056332,0
1955,10249209,1
1956,10025666,1
1957,10243725,1
1958,10169890,1
1959,10209361,1
1960,10262748,0
1961,10136940,1
1962,10123870,1
1963,10007735,1
1964,10041186,0
1965,10014363,1
1966,10257070,0
1967,10206008,1
1968,10164636,1
1969,10007860,1
1970,10134360,0
1971,10225766,0
1972,10169763,0
1973,10106290,1
1974,10191727,1
1975,10065284,1
1976,10173587,1
1977,10263124,1
1978,10177690,0
1979,10161230,1
1980,10040991,0
1981,10013465,0
1982,10005660,0
1983,10154273,1
1984,10163054,1
1985,10012132,1
1986,10101290,1
1987,10261504,0
1988,10153262,0
1989,10006812,0
1990,10134507,1
1991,10229334,0
1992,10196150,1
1993,10048898,1
1994,10081181,1
1995,10132952,1
1996,10135905,1
1997,10133208,1
1998,10153368,0
1999,10071863,1
2000,10191091,1
2001,10271405,0
2002,10272750,1
2003,10076933,0
2004,10053694,1
2005,10040863,1
2006,10088908,0
2007,10231767,0
2008,10121358,1
2009,10054871,1
2010,10040308,1
2011,10074692,1
2012,10050305,1
2013,10250048,0
2014,10166170,1
2015,10215594,1
2016,10143294,1
2017,10272773,0
2018,10246304,1
2019,10094698,0
2020,10102544,1
2021,10202410,0
2022,10203353,0
2023,10264071,1
2024,10077041,1
2025,10111270,1
2026,10140336,0
2027,10144159,0
2028,10104622,1
2029,10170538,0
2030,10000074,1
2031,10185220,0
2032,10214435,1
2033,10074137,0
2034,10198228,1
2035,10024200,1
2036,10141477,1
2037,10225141,0
2038,10052406,1
2039,10130202,1
2040,10241924,1
2041,10114168,1
2042,10179145,0
2043,10067615,1
2044,10004749,1
2045,10104403,1
2046,10235222,1
2047,10169735,0
2048,10237354,0
2049,10157552,0
2050,10209551,1
2051,10082086,1
2052,10198917,1
2053,10146556,1
2054,10262225,1
2055,10170547,0
2056,10165368,0
2057,10197810,0
2058,10144415,0
2059,10110674,1
2060,10145975,0
2061,10217471,1
2062,10169050,0
2063,10138973,0
2064,10006449,1
2065,10273018,1
2066,10007507,1
2067,10168463,1
2068,10200869,1
2069,10266953,0
2070,10267760,0
2071,10203134,1
2072,10012552,1
2073,10027667,0
2074,10026206,1
2075,10182953,0
2076,10162618,1
2077,10259831,1
2078,10180691,1
2079,10140020,0
2080,10272231,1
2081,10168623,1
2082,10013895,0
2083,10162709,0
2084,10046976,1
2085,10143721,1
2086,10048172,1
2087,10131988,1
2088,10053772,1
2089,10226491,1
2090,10128307,0
2091,10148405,1
2092,10068994,1
2093,10171992,1
2094,10143849,1
2095,10034731,1
2096,10125929,0
2097,10265114,1
2098,10168173,1
2099,10051146,0
2100,10002063,0
2101,10041964,0
2102,10089386,0
2103,10058092,1
2104,10004947,1
2105,10112344,1
2106,10147266,1
2107,10085592,0
2108,10202749,1
2109,10089985,1
2110,10057815,1
2111,10073200,1
2112,10017324,0
2113,10018697,0
2114,10091753,0
2115,10254335,1
2116,10217832,1
2117,10033858,0
2118,10050717,1
2119,10248709,1
2120,10183195,0
2121,10210706,1
2122,10108040,0
2123,10175473,1
2124,10102365,1
2125,10143586,0
2126,10141452,1
2127,10147870,1
2128,10204270,0
2129,10133447,1
2130,10111747,0
2131,10176998,1
2132,10029673,0
2133,10225515,0
2134,10042056,1
2135,10209893,1
2136,10033058,1
2137,10129796,0
2138,10072391,1
2139,10050855,1
2140,10228014,1
2141,10188204,0
2142,10135409,0
2143,10186654,1
2144,10108251,0
2145,10096533,0
2146,10250961,0
2147,10259444,1
2148,10165051,0
2149,10054765,0
2150,10062568,0
2151,10235021,1
2152,10000977,0
2153,10018154,0
2154,10198672,0
2155,10045780,1
2156,10153286,1
2157,10107018,0
2158,10092523,0
2159,10210235,1
2160,10105403,0
2161,10120737,1
2162,10159736,0
2163,10167137,0
2164,10136469,1
2165,10188214,0
2166,10054276,1
2167,10108141,0
2168,10060310,0
2169,10094517,0
2170,10034682,0
2171,10092803,0
2172,10250531,1
2173,10252563,1
2174,10208988,0
2175,10041036,1
2176,10221360,1
2177,10140905,0
2178,10095803,0
2179,10147384,0
2180,10069937,1
2181,10018469,1
2182,10238079,1
2183,10003865,0
2184,10195271,1
2185,10130997,0
2186,10044837,1
2187,10029850,1
2188,10215515,1
2189,10011367,0
2190,10080950,1
2191,10233531,1
2192,10101176,1
2193,10042993,0
2194,10253224,0
2195,10158603,0
2196,10211463,1
2197,10022590,1
2198,10116800,0
2199,10022172,0
2200,10056514,1
2201,10093396,1
2202,10217694,0
2203,10128991,1
2204,10196631,1
2205,10110501,1
2206,10229880,1
2207,10166895,0
2208,10221897,0
2209,10000399,1
2210,10240754,1
2211,10248235,1
2212,10015953,1
2213,10199237,0
2214,10035416,1
2215,10174447,1
2216,10221005,1
2217,10145113,0
2218,10169193,1
2219,10118669,1
2220,10094931,1
2221,10012126,1
2222,10254756,0
2223,10089532,1
2224,10094281,1
2225,10087820,1
2226,10171012,1
2227,10252258,1
2228,10083755,1
2229,10210145,0
2230,10020106,1
2231,10054163,1
2232,10198647,1
2233,10057808,1
2234,10257119,1
2235,10077007,0
2236,10248966,0
2237,10195383,1
2238,10146934,1
2239,10197922,1
2240,10136166,1
2241,10035763,1
2242,10248334,0
2243,10023022,0
2244,10064453,1
2245,10175276,1
2246,10167145,0
2247,10144837,1
2248,10227139,1
2249,10246807,0
2250,10216740,0
2251,10128481,0
2252,10021374,1
2253,10030849,0
2254,10182360,1
2255,10175240,1
2256,10214717,1
2257,10125747,0
2258,10001472,1
2259,10177257,0
2260,10080674,0
2261,10158237,1
2262,10043766,0
2263,10185194,1
2264,10102688,1
2265,10270539,0
2266,10161410,1
2267,10215827,1
2268,10137643,0
2269,10054275,0
2270,10048924,1
2271,10166796,0
2272,10139441,0
2273,10270262,1
2274,10019550,1
2275,10261117,1
2276,10024145,0
2277,10219750,1
2278,10269917,0
2279,10265958,0
2280,10043006,1
2281,10054596,1
2282,10003425,1
2283,10074328,1
2284,10132195,0
2285,10171239,0
2286,10105544,0
2287,10252291,1
2288,10199861,1
2289,10231091,1
2290,10089221,1
2291,10166380,1
2292,10210355,1
2293,10224649,0
2294,10083774,1
2295,10174275,0
2296,10128243,1
2297,10181538,0
2298,10013436,1
2299,10200110,1
2300,10156341,1
2301,10171146,1
2302,10125804,0
2303,10225468,1
2304,10124606,1
2305,10202119,0
2306,10185639,0
2307,10222633,0
2308,10065593,1
2309,10234933,1
2310,10171387,0
2311,10135817,0
2312,10052172,1
2313,10207993,0
2314,10099915,0
2315,10041819,1
2316,10111135,1
2317,10082742,0
2318,10028608,0
2319,10053851,0
2320,10059996,1
2321,10253060,0
2322,10224586,0
2323,10244343,1
2324,10157986,1
2325,10073176,1
2326,10132160,0
2327,10227148,1
2328,10219926,0
2329,10055009,0
2330,10119522,1
2331,10024495,0
2332,10011858,1
2333,10044990,1
2334,10118422,1
2335,10243018,0
2336,10114378,1
2337,10208058,1
2338,10236675,0
2339,10235129,0
2340,10171974,0
2341,10013824,1
2342,10125729,0
2343,10106700,1
2344,10063336,0
2345,10180191,0
2346,10080907,0
2347,10103965,0
2348,10119349,0
2349,10068004,1
2350,10179150,1
2351,10000928,0
2352,10258123,1
2353,10094506,0
2354,10168448,1
2355,10067754,0
2356,10096735,1
2357,10086750,1
2358,10073795,1
2359,10102222,1
2360,10055635,1
2361,10150008,0
2362,10257325,0
2363,10040799,0
2364,10095568,0
2365,10186312,1
2366,10271748,0
2367,10035061,1
2368,10109000,1
2369,10109078,1
2370,10055369,1
2371,10144858,0
2372,10139446,1
2373,10062701,1
2374,10199780,1
2375,10165777,1
2376,10131129,1
2377,10171107,0
2378,10205971,0
2379,10196473,1
2380,10002998,1
2381,10044492,0
2382,10173866,1
2383,10095597,1
2384,10139478,1
2385,10000671,0
2386,10123819,0
2387,10104536,0
2388,10221226,1
2389,10026442,0
2390,10193977,1
2391,10181560,1
2392,10131645,1
2393,10192638,1
2394,10060138,0
2395,10003970,0
2396,10268441,1
2397,10262253,0
2398,10229015,1
2399,10016619,0
2400,10166696,1
2401,10202989,1
2402,10123621,0
2403,10030559,1
2404,10050016,1
2405,10186611,0
2406,10106168,1
2407,10263738,1
2408,10238681,1
2409,10167922,0
2410,10140983,1
2411,10112156,1
2412,10106263,0
2413,10032840,0
2414,10152414,1
2415,10062219,0
2416,10013990,1
2417,10222771,1
2418,10081292,1
2419,10100804,0
2420,10029565,0
2421,10203393,0
2422,10039513,1
2423,10113718,1
2424,10123723,0
2425,10102037,0
2426,10124768,1
2427,10041825,0
2428,10134154,0
2429,10166516,1
2430,10192577,1
2431,10242180,1
2432,10173127,1
2433,10268154,1
2434,10144091,0
2435,10125962,0
2436,10098478,1
2437,10137273,0
2438,10029289,0
2439,10180710,1
2440,10170136,1
2441,10273522,1
2442,10157320,0
2443,10238656,0
2444,10061483,1
2445,10025991,1
2446,10063604,0
2447,10224879,0
2448,10222911,0
2449,10063819,0
2450,10022573,0
2451,10179183,0
2452,10179279,1
2453,10096731,1
2454,10017243,0
2455,10132352,1
2456,10179760,1
2457,10195897,0
2458,10015526,1
2459,10264748,0
2460,10273602,1
2461,10190688,1
2462,10118908,0
2463,10041008,0
2464,10179764,1
2465,10271783,1
2466,10169405,1
2467,10270406,1
2468,10105940,1
2469,10107314,0
2470,10126667,1
2471,10237343,0
2472,10183060,0
2473,10063054,0
2474,10055759,0
2475,10184380,0
2476,10187561,0
2477,10011978,1
2478,10225611,1
2479,10225952,1
2480,10130416,1
2481,10041995,0
2482,10106265,1
2483,10101548,0
2484,10160831,1
2485,10010361,0
2486,10081835,1
2487,10244261,1
2488,10077406,1
2489,10103847,1
2490,10143276,0
2491,10013084,1
2492,10059675,0
2493,10024159,0
2494,10133264,0
2495,10068377,1
2496,10195719,1
2497,10241514,1
2498,10041292,1
2499,10255080,1
2500,10256783,0
2501,10245575,1
2502,10111208,1
2503,10195409,1
2504,10015398,1
2505,10049430,1
2506,10109371,1
2507,10119412,0
2508,10258936,1
2509,10038975,1
2510,10103098,0
2511,10044772,1
2512,10186316,0
2513,10133895,1
2514,10199174,1
2515,10045078,1
2516,10065808,1
2517,10114794,1
2518,10239793,1
2519,10032233,1
2520,10026240,1
2521,10155303,1
2522,10103202,1
2523,10142373,1
2524,10146469,0
2525,10044340,1
2526,10131476,0
2527,10073094,1
2528,10165364,1
2529,10146749,0
2530,10078848,0
2531,10106538,0
2532,10056205,0
2533,10190128,1
2534,10002905,1
2535,10094595,0
2536,10056380,1
2537,10200998,1
2538,10053671,1
2539,10005080,0
2540,10052876,0
2541,10148182,0
2542,10233076,0
2543,10267588,1
2544,10215123,0
2545,10089584,1
2546,10126338,1
2547,10254808,1
2548,10069450,1
2549,10237971,1
2550,10255950,1
2551,10183019,0
2552,10015278,1
2553,10001891,0
2554,10236972,1
2555,10084516,0
2556,10187873,1
2557,10214238,1
2558,10150024,1
2559,10127644,1
2560,10069385,0
2561,10006782,1
2562,10156412,1
2563,10091213,1
2564,10253650,0
2565,10017264,0
2566,10041595,0
2567,10006264,1
2568,10151014,0
2569,10249526,1
2570,10064808,1
2571,10147737,1
2572,10134392,0
2573,10161760,1
2574,10009673,0
2575,10176363,0
2576,10097715,0
2577,10226806,0
2578,10143119,1
2579,10094552,0
2580,10189124,1
2581,10063193,1
2582,10239369,1
2583,10256244,0
2584,10182345,1
2585,10096528,1
2586,10208833,1
2587,10219893,1
2588,10096959,1
2589,10203133,0
2590,10198448,0
2591,10210727,0
2592,10264368,1
2593,10248616,1
2594,10046014,1
2595,10164102,0
2596,10227244,1
2597,10166683,1
2598,10127452,1
2599,10097486,0
2600,10200709,1
2601,10116154,1
2602,10019508,1
2603,10112273,1
2604,10011883,1
2605,10124206,1
2606,10008342,1
2607,10120046,1
2608,10104840,1
2609,10011097,0
2610,10212514,1
2611,10139452,1
2612,10094726,0
2613,10231951,1
2614,10196367,1
2615,10177058,0
2616,10070348,1
2617,10051080,1
2618,10142811,1
2619,10044739,1
2620,10209262,1
2621,10017067,0
2622,10170502,1
2623,10097451,1
2624,10000689,0
2625,10171111,0
2626,10220561,1
2627,10115609,0
2628,10070470,0
2629,10057016,1
2630,10037738,1
2631,10089353,0
2632,10071209,0
2633,10226025,1
2634,10069871,1
2635,10070671,1
2636,10168913,0
2637,10071764,1
2638,10168590,1
2639,10203143,1
2640,10195955,0
2641,10081296,0
2642,10104016,0
2643,10132986,0
2644,10089484,1
2645,10237462,1
2646,10182516,0
2647,10153517,1
2648,10039284,1
2649,10179750,0
2650,10262254,1
2651,10049531,1
2652,10219094,0
2653,10207939,0
2654,10075064,1
2655,10030062,0
2656,10218747,1
2657,10173769,1
2658,10181949,0
2659,10175294,0
2660,10268102,0
2661,10246163,0
2662,10232592,1
2663,10210106,1
2664,10047342,1
2665,10142723,0
2666,10143603,1
2667,10062402,1
2668,10193948,0
2669,10175798,1
2670,10184206,0
2671,10135521,1
2672,10137943,0
2673,10266300,0
2674,10227274,0
2675,10220889,1
2676,10163650,1
2677,10273798,1
2678,10126521,1
2679,10019147,0
2680,10093540,1
2681,10093696,1
2682,10012279,0
2683,10208629,0
2684,10152994,1
2685,10233657,0
2686,10041345,1
2687,10204155,0
2688,10082013,0
2689,10034328,1
2690,10058117,1
2691,10016688,0
2692,10226645,1
2693,10002315,1
2694,10097438,0
2695,10002498,0
2696,10151611,1
2697,10008062,1
2698,10264168,0
2699,10247851,0
2700,10188348,1
2701,10260801,1
2702,10225734,1
2703,10143279,1
2704,10112393,1
2705,10218246,1
2706,10051916,1
2707,10072191,1
2708,10003859,0
2709,10183015,0
2710,10245612,1
