,Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Number_Open_Accounts,Total_Accounts,Gender,Length_Employed_10+ years,Length_Employed_2 years,Length_Employed_3 years,Length_Employed_4 years,Length_Employed_5 years,Length_Employed_6 years,Length_Employed_7 years,Length_Employed_8 years,Length_Employed_9 years,Length_Employed_< 1 year,Home_Owner_None,Home_Owner_Other,Home_Owner_Own,Home_Owner_Rent,Income_Verified_VERIFIED - income source,Income_Verified_not verified,Purpose_Of_Loan_credit_card,Purpose_Of_Loan_debt_consolidation,Purpose_Of_Loan_educational,Purpose_Of_Loan_home_improvement,Purpose_Of_Loan_house,Purpose_Of_Loan_major_purchase,Purpose_Of_Loan_medical,Purpose_Of_Loan_moving,Purpose_Of_Loan_other,Purpose_Of_Loan_renewable_energy,Purpose_Of_Loan_small_business,Purpose_Of_Loan_vacation,Purpose_Of_Loan_wedding,Gender_Male
115,12000.0,1 year,Rent,36000.0,VERIFIED - income,debt_consolidation,17.03,0,46.0,6,10,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
116,4000.0,2 years,Rent,28000.0,not verified,other,22.33,2,52.0,11,16,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
117,30000.0,7 years,Mortgage,450000.0,VERIFIED - income,debt_consolidation,6.75,2,36.0,13,27,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,10000.0,< 1 year,Rent,63000.0,VERIFIED - income source,credit_card,25.66,1,61.0,9,25,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
119,8000.0,6 years,Mortgage,73000.0,VERIFIED - income source,major_purchase,10.77,1,43.0,9,22,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
120,11200.0,10+ years,Mortgage,63000.0,VERIFIED - income,debt_consolidation,31.14,1,35.0,16,42,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
121,1800.0,5 years,Rent,24000.0,VERIFIED - income,major_purchase,11.65,0,10.0,12,12,Female,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,8000.0,10+ years,Mortgage,70000.0,not verified,debt_consolidation,28.48,1,36.0,9,47,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
123,1500.0,2 years,Rent,50000.0,not verified,other,13.68,0,51.0,6,29,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
124,6000.0,< 1 year,Rent,40000.0,VERIFIED - income,small_business,6.66,1,61.0,4,11,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,14750.0,< 1 year,Rent,73000.0,VERIFIED - income source,credit_card,29.96,1,21.0,11,25,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
126,20000.0,10+ years,Rent,73000.0,VERIFIED - income source,debt_consolidation,22.88,2,45.0,12,32,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
127,20000.0,1 year,Mortgage,130000.0,VERIFIED - income,debt_consolidation,14.2,0,25.0,12,18,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,20000.0,10+ years,Own,140000.0,VERIFIED - income source,debt_consolidation,10.59,2,44.0,17,53,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
129,3350.0,5 years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,11.42,1,47.0,6,19,Female,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,20000.0,3 years,Rent,64000.0,VERIFIED - income,credit_card,9.49,0,21.0,15,33,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
131,32000.0,7 years,Mortgage,85000.0,VERIFIED - income,debt_consolidation,18.07,0,74.0,14,24,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
132,21000.0,1 year,Rent,95000.0,VERIFIED - income source,credit_card,26.31,0,15.0,9,31,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133,9500.0,3 years,Own,73000.0,VERIFIED - income source,debt_consolidation,20.32,1,33.0,7,22,Male,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
134,23000.0,10+ years,Mortgage,81250.0,VERIFIED - income source,debt_consolidation,22.14,0,48.0,8,24,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
135,15000.0,3 years,Mortgage,57200.0,VERIFIED - income source,debt_consolidation,10.45,0,10.0,9,16,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
136,8000.0,< 1 year,Rent,30992.0,not verified,debt_consolidation,15.1,0,45.0,10,15,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
137,15925.0,10+ years,Mortgage,52800.0,VERIFIED - income,debt_consolidation,32.98,1,40.0,11,23,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
138,14000.0,6 years,Mortgage,35100.0,not verified,debt_consolidation,10.32,0,22.0,13,23,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
139,12800.0,10+ years,Rent,44750.0,VERIFIED - income,credit_card,26.28,0,8.0,30,47,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,24000.0,< 1 year,Mortgage,55000.0,VERIFIED - income,debt_consolidation,31.35,3,40.0,11,31,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141,15000.0,10+ years,Mortgage,41000.0,VERIFIED - income source,debt_consolidation,22.04,0,7.0,16,37,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
142,12000.0,< 1 year,Rent,80000.0,VERIFIED - income,debt_consolidation,16.25,0,22.0,8,25,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,16800.0,2 years,Mortgage,120000.0,not verified,debt_consolidation,21.63,2,7.0,9,29,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
144,10000.0,10+ years,Rent,42000.0,VERIFIED - income source,home_improvement,7.14,1,28.0,7,18,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
145,2000.0,5 years,Mortgage,40800.0,VERIFIED - income source,vacation,27.21,0,28.0,10,14,Female,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,14650.0,3 years,Own,32754.0,VERIFIED - income,debt_consolidation,22.46,0,6.0,12,17,Male,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
147,24000.0,2 years,Mortgage,110000.0,VERIFIED - income,debt_consolidation,27.72,0,60.0,16,33,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
148,9600.0,< 1 year,Rent,50000.0,not verified,debt_consolidation,24.39,1,13.0,12,35,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
149,7200.0,2 years,Mortgage,34000.0,VERIFIED - income,debt_consolidation,27.46,0,73.0,8,31,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
150,24000.0,9 years,Rent,110000.0,not verified,debt_consolidation,14.52,1,19.0,8,15,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
151,19000.0,10+ years,Rent,56000.0,VERIFIED - income source,debt_consolidation,19.89,0,32.0,4,8,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
152,18000.0,4 years,Rent,100000.0,VERIFIED - income,debt_consolidation,27.1,0,76.0,11,15,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
153,18825.0,9 years,Own,45000.0,VERIFIED - income,major_purchase,20.27,1,53.0,23,40,Female,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,6000.0,< 1 year,Mortgage,52000.0,not verified,credit_card,5.22,0,38.0,5,20,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
155,10000.0,10+ years,Mortgage,45000.0,VERIFIED - income,debt_consolidation,7.92,0,36.0,11,23,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
156,2000.0,< 1 year,Rent,58000.0,not verified,other,26.42,0,5.0,9,43,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,4000.0,2 years,Rent,73000.0,not verified,other,22.09,0,36.0,16,23,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
158,10000.0,4 years,Rent,35000.0,not verified,debt_consolidation,4.97,1,32.0,8,16,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,14300.0,7 years,Mortgage,37000.0,not verified,other,19.59,0,12.0,5,10,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
160,12000.0,3 years,Rent,120000.0,VERIFIED - income,debt_consolidation,9.2,0,13.0,12,13,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
161,6000.0,1 year,Rent,56000.0,VERIFIED - income source,debt_consolidation,27.18,0,32.0,21,26,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
162,24000.0,4 years,Rent,65000.0,VERIFIED - income,credit_card,9.44,0,33.0,6,12,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,24000.0,5 years,Mortgage,80000.0,VERIFIED - income source,credit_card,17.96,0,42.0,10,16,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
164,10425.0,< 1 year,Rent,63000.0,VERIFIED - income source,moving,18.32,0,22.0,5,14,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,10000.0,7 years,Mortgage,70000.0,VERIFIED - income source,debt_consolidation,14.28,0,42.0,15,32,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
166,9325.0,10+ years,Own,26000.0,not verified,debt_consolidation,10.25,0,26.0,8,16,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
167,5500.0,3 years,Rent,42300.0,not verified,credit_card,15.4,2,70.0,15,19,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
168,35000.0,4 years,Rent,73000.0,VERIFIED - income,debt_consolidation,24.22,2,25.0,16,37,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
169,7200.0,2 years,Mortgage,35000.0,VERIFIED - income source,debt_consolidation,14.78,0,65.0,4,9,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
170,9600.0,3 years,Rent,100000.0,VERIFIED - income source,debt_consolidation,12.46,1,33.0,8,42,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171,7350.0,9 years,Mortgage,50000.0,VERIFIED - income source,debt_consolidation,36.17,2,11.0,9,16,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
172,20000.0,10+ years,Rent,62400.0,VERIFIED - income,debt_consolidation,20.77,0,75.0,7,18,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
173,13200.0,9 years,Own,56000.0,not verified,debt_consolidation,16.46,0,22.0,8,28,Female,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,18000.0,10+ years,Own,73000.0,VERIFIED - income source,debt_consolidation,22.82,0,9.0,11,15,Female,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,24000.0,9 years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,28.07,0,69.0,12,43,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
176,20000.0,1 year,Rent,73000.0,VERIFIED - income source,credit_card,17.58,0,22.0,15,29,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
177,28000.0,10+ years,Mortgage,87000.0,VERIFIED - income source,debt_consolidation,18.3,3,54.0,14,48,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,15250.0,10+ years,Mortgage,80000.0,not verified,credit_card,6.51,0,14.0,11,49,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
179,30750.0,1 year,Rent,78000.0,VERIFIED - income,wedding,17.7,0,73.0,9,19,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
180,20000.0,3 years,Mortgage,97000.0,VERIFIED - income source,credit_card,11.22,1,17.0,16,44,Female,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,19575.0,7 years,Rent,49000.0,VERIFIED - income source,debt_consolidation,15.94,1,47.0,8,27,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
182,13950.0,< 1 year,Mortgage,70092.0,not verified,credit_card,10.96,0,15.0,8,35,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
183,3500.0,2 years,Rent,50741.0,not verified,debt_consolidation,24.74,1,49.0,7,12,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
184,10000.0,9 years,Own,78000.0,not verified,debt_consolidation,27.67,1,19.0,19,56,Male,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
185,35000.0,2 years,Rent,100000.0,VERIFIED - income,debt_consolidation,20.15,0,54.0,6,17,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,22400.0,8 years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,33.07,0,42.0,9,24,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,10000.0,3 years,Rent,75000.0,VERIFIED - income source,debt_consolidation,23.84,1,28.0,12,22,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
188,7000.0,10+ years,Mortgage,73000.0,VERIFIED - income,other,9.11,1,49.0,11,12,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
189,30000.0,10+ years,Mortgage,82000.0,VERIFIED - income source,credit_card,26.05,0,41.0,19,39,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,24000.0,6 years,Rent,71000.0,not verified,debt_consolidation,14.54,0,18.0,11,38,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
191,24000.0,9 years,Rent,69000.0,VERIFIED - income source,debt_consolidation,23.97,0,45.0,14,31,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,25000.0,4 years,Mortgage,95000.0,VERIFIED - income source,debt_consolidation,20.87,0,56.0,19,37,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
193,3950.0,1 year,Rent,55000.0,VERIFIED - income,credit_card,11.65,4,35.0,9,19,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
194,26925.0,< 1 year,Rent,75000.0,VERIFIED - income source,credit_card,18.62,3,17.0,10,23,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
195,20000.0,2 years,Mortgage,89000.0,VERIFIED - income source,debt_consolidation,26.4,1,38.0,14,31,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
196,24000.0,5 years,Rent,70000.0,VERIFIED - income,credit_card,18.58,0,17.0,14,25,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
197,25000.0,8 years,Mortgage,73000.0,VERIFIED - income,credit_card,27.06,3,18.0,18,40,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
198,12000.0,6 years,Own,36500.0,VERIFIED - income source,home_improvement,35.94,0,18.0,11,18,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
199,18000.0,4 years,Mortgage,57000.0,VERIFIED - income source,debt_consolidation,9.26,3,18.0,6,21,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
200,10000.0,3 years,Mortgage,90000.0,not verified,debt_consolidation,7.11,0,7.0,7,7,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
201,18000.0,10+ years,Mortgage,60000.0,VERIFIED - income,debt_consolidation,25.82,0,44.0,12,25,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
202,14900.0,10+ years,Mortgage,60000.0,not verified,major_purchase,18.59,0,13.0,14,36,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,2175.0,3 years,Mortgage,53680.0,not verified,major_purchase,11.42,1,29.0,12,32,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
204,18000.0,9 years,Mortgage,50000.0,not verified,debt_consolidation,22.71,0,20.0,16,26,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205,24600.0,10+ years,Rent,94000.0,VERIFIED - income,house,16.35,2,11.0,6,8,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206,3500.0,6 years,Rent,61578.0,VERIFIED - income source,car,8.09,0,75.0,7,24,Female,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,35000.0,10+ years,Mortgage,120000.0,VERIFIED - income,credit_card,13.69,1,9.0,12,25,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
208,20000.0,< 1 year,Mortgage,140000.0,VERIFIED - income source,debt_consolidation,21.33,0,45.0,18,33,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,14000.0,4 years,Rent,52000.0,VERIFIED - income,debt_consolidation,20.82,1,48.0,5,17,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
210,25000.0,2 years,Mortgage,65000.0,VERIFIED - income source,other,8.34,0,24.0,7,38,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,8400.0,10+ years,Rent,37397.36,not verified,credit_card,11.17,0,44.0,7,13,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
212,20000.0,8 years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,18.51,1,6.0,7,24,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
213,9600.0,10+ years,Rent,75000.0,VERIFIED - income source,debt_consolidation,24.71,0,5.0,13,26,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,13600.0,< 1 year,Rent,50003.0,VERIFIED - income source,debt_consolidation,18.34,0,35.0,17,30,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
215,21000.0,10+ years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,20.97,1,76.0,17,34,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,9450.0,10+ years,Rent,45000.0,not verified,credit_card,24.84,1,52.0,14,25,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
217,19200.0,10+ years,Mortgage,77334.0,not verified,home_improvement,12.83,0,26.0,20,44,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
218,7200.0,2 years,Mortgage,73000.0,not verified,debt_consolidation,13.31,0,18.0,9,41,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,15025.0,6 years,Rent,42000.0,VERIFIED - income,credit_card,33.51,0,79.0,27,33,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
220,28000.0,10+ years,Rent,88000.0,VERIFIED - income source,credit_card,20.95,0,23.0,12,29,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
221,14450.0,6 years,Mortgage,33000.0,VERIFIED - income,credit_card,35.43,0,26.0,12,15,Female,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222,19600.0,< 1 year,Mortgage,73000.0,VERIFIED - income,other,23.42,0,44.0,10,25,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,15500.0,10+ years,Mortgage,48193.0,VERIFIED - income,debt_consolidation,29.16,2,15.0,18,57,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
224,6500.0,3 years,Mortgage,28308.0,VERIFIED - income source,home_improvement,15.9,2,7.0,10,25,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
225,15000.0,6 years,Own,73000.0,VERIFIED - income source,credit_card,26.67,1,36.0,19,29,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
226,12000.0,10+ years,Rent,81000.0,not verified,credit_card,25.82,3,78.0,12,18,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,23500.0,10+ years,Rent,55000.0,VERIFIED - income source,debt_consolidation,34.52,0,43.0,15,25,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
228,3600.0,1 year,Rent,19000.0,not verified,debt_consolidation,10.68,2,25.0,12,19,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
229,20000.0,10+ years,Rent,73000.0,VERIFIED - income,debt_consolidation,28.24,2,56.0,14,26,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
230,3825.0,10+ years,Mortgage,13035.0,VERIFIED - income,home_improvement,27.62,0,59.0,6,9,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
231,20200.0,5 years,Own,45000.0,VERIFIED - income source,home_improvement,25.97,0,8.0,15,35,Male,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
232,12000.0,2 years,Mortgage,117000.0,not verified,debt_consolidation,10.83,1,21.0,9,23,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,12800.0,< 1 year,Mortgage,73000.0,VERIFIED - income,credit_card,33.78,0,41.0,22,47,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
